image_path,label_name,label_idx
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3155.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3014.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3231.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2886.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3084.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3160.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2923.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3217.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3228.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3012.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3193.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2942.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3238.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3180.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2887.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3088.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2944.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3209.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3056.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3196.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2925.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3041.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3085.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3188.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3173.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3020.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2891.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3181.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3002.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2921.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3122.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2909.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-323.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3047.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3074.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3178.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3067.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3233.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3066.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3191.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3009.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2951.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3117.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3018.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3082.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3030.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3092.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3184.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3130.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3013.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-30.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3129.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2910.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2934.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3138.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3182.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2888.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3154.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3023.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3102.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3240.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3225.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3137.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3111.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3174.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3211.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3125.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3059.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3069.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3000.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3216.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3061.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3007.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3028.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3200.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2933.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3001.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2883.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3019.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3031.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3087.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3145.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2952.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3170.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3076.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3218.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3149.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3073.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3081.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3148.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3010.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3046.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2917.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3164.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3078.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2901.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3043.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2914.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2906.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2918.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3127.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3065.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3063.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3029.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2913.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3146.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2898.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3053.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3004.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3095.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3042.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2943.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3203.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3183.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3037.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3027.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2908.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3032.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3190.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3015.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3025.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-31.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3165.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2902.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3057.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2893.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3070.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3075.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3133.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3215.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3151.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-2928.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3327.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3243.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3326.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3385.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-400.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3365.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3265.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3313.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-333.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3310.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-334.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-562.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3318.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3368.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-413.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-641.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3251.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3337.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-393.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3301.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-635.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-585.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-339.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3260.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-49.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3315.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-3320.jpg,covid-19,0
/content/drive/MyDrive/MedSSL_Research/dataset/processed/covid-19/train_COVID-550.jpg,covid-19,0
